CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
18386,MR.,KEVIN,SHAN,5/26/1963,M,M,kevin34@bmc-switzerland-com,"$120,000 ",4,Partial College,Professional,Y
18387,MR.,CARLOS,GREEN,8/13/1963,M,M,carlos44@bmc-switzerland-com,"$140,000 ",3,Bachelors,Management,Y
18388,MRS.,JULIA,RUSSELL,11/16/1963,M,F,julia86@bmc-switzerland-com,"$150,000 ",3,Bachelors,Management,Y
18389,MR.,MARCUS,GRAY,2/23/1962,S,M,marcus81@bmc-switzerland-com,"$80,000 ",5,Partial College,Professional,N
18390,MR.,BLAKE,THOMPSON,4/4/1962,M,M,blake15@bmc-switzerland-com,"$80,000 ",5,Partial College,Professional,Y
18391,MRS.,JACQUELINE,RUSSELL,1/9/1962,S,F,jacqueline20@bmc-switzerland-com,"$80,000 ",5,Partial College,Professional,Y
18392,MRS.,JASMINE,GONZALES,6/24/1962,S,F,jasmine56@bmc-switzerland-com,"$80,000 ",5,Partial College,Professional,N
18393,MRS.,ANGELA,ROSS,7/21/1962,M,F,angela6@bmc-switzerland-com,"$100,000 ",1,Partial College,Professional,Y
18394,MR.,SEAN,WRIGHT,5/19/1962,M,M,sean52@bmc-switzerland-com,"$100,000 ",1,Partial College,Professional,Y
18395,MR.,XAVIER,HOWARD,7/4/1962,M,M,xavier78@bmc-switzerland-com,"$100,000 ",1,Partial College,Professional,Y
18396,MR.,LUKE,PARKER,9/11/1962,M,M,luke31@bmc-switzerland-com,"$100,000 ",1,Partial College,Professional,Y
18397,MR.,LOUIS,ANAND,6/12/1962,M,M,louis37@bmc-switzerland-com,"$100,000 ",3,Partial College,Professional,Y
18399,MRS.,SARA,TORRES,2/9/1962,S,F,sara14@bmc-switzerland-com,"$120,000 ",1,Partial College,Professional,Y
18400,MR.,JEREMIAH,JACKSON,6/24/1962,S,M,jeremiah4@bmc-switzerland-com,"$120,000 ",1,High School,Professional,Y
18401,MR.,JOSHUA,JONES,9/24/1961,S,M,joshua5@bmc-switzerland-com,"$70,000 ",5,Partial College,Professional,Y
18402,MRS.,KIMBERLY,KELLY,11/17/1961,M,F,kimberly5@bmc-switzerland-com,"$80,000 ",5,Partial College,Professional,Y
18403,MRS.,MADELINE,PHILLIPS,2/26/1961,S,F,madeline5@bmc-switzerland-com,"$80,000 ",5,Partial College,Professional,Y
18404,MRS.,ALICIA,RAJI,8/7/1961,M,F,alicia17@bmc-switzerland-com,"$80,000 ",5,Partial College,Professional,Y
18405,MRS.,SHEILA,GUTIERREZ,6/10/1961,M,F,sheila11@bmc-switzerland-com,"$110,000 ",1,Bachelors,Management,Y
18406,MR.,ZACHARY,ROSS,10/27/1961,S,M,zachary2@bmc-switzerland-com,"$140,000 ",1,Bachelors,Management,N
18407,MRS.,MARIA,GRIFFIN,11/20/1955,M,F,maria42@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
18408,MR.,CODY,WEST,12/5/1955,S,M,cody1@bmc-switzerland-com,"$60,000 ",2,High School,Professional,Y
18409,MRS.,OLIVIA,WASHINGTON,9/12/1955,M,F,olivia59@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
18410,MR.,JOSHUA,DAVIS,11/21/1955,M,M,joshua7@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
18411,MR.,JACK,POWELL,7/21/1955,M,M,jack9@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
18412,MRS.,MARY,PARKER,3/27/1955,S,F,mary20@bmc-switzerland-com,"$70,000 ",4,High School,Professional,Y
18413,MR.,SAMUEL,JACKSON,8/1/1955,M,M,samuel68@bmc-switzerland-com,"$80,000 ",3,Partial College,Professional,Y
18414,MRS.,GABRIELLE,GRIFFIN,10/5/1935,M,F,gabrielle43@bmc-switzerland-com,"$40,000 ",3,Partial College,Professional,N
18415,MRS.,SUMMER,MEHTA,11/20/1935,M,F,summer12@bmc-switzerland-com,"$70,000 ",4,Graduate Degree,Management,Y
18416,MRS.,EMMA,PETERSON,5/22/1960,M,F,emma41@bmc-switzerland-com,"$100,000 ",3,Partial College,Professional,Y
18417,MR.,JONATHAN,ROBERTS,6/10/1960,M,M,jonathan33@bmc-switzerland-com,"$110,000 ",5,Partial College,Professional,Y
18418,MRS.,DAWN,SUN,12/23/1960,S,F,dawn15@bmc-switzerland-com,"$110,000 ",3,Partial College,Professional,Y
18419,MRS.,RACHEL,JOHNSON,12/17/1960,M,F,rachel3@bmc-switzerland-com,"$120,000 ",1,High School,Professional,Y
18420,MRS.,RILEY,STEWART,4/17/1960,M,F,riley40@bmc-switzerland-com,"$160,000 ",1,Partial College,Professional,N
18421,MRS.,MEGAN,MORGAN,8/16/1960,M,F,megan33@bmc-switzerland-com,"$170,000 ",1,Graduate Degree,Management,Y
18422,MRS.,TAYLOR,JONES,5/3/1960,S,F,taylor50@bmc-switzerland-com,"$170,000 ",1,Bachelors,Management,N
18423,MR.,CHRISTIAN,JONES,8/4/1954,S,M,christian34@bmc-switzerland-com,"$80,000 ",2,Partial High School,Skilled Manual,N
18424,MR.,SAMUEL,WILLIAMS,7/12/1954,S,M,samuel60@bmc-switzerland-com,"$60,000 ",2,High School,Professional,Y
18425,MR.,GARRETT,BROOKS,9/14/1954,M,M,garrett5@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
18426,MR.,LUKE,GONZALES,3/24/1953,M,M,luke6@bmc-switzerland-com,"$70,000 ",3,Graduate Degree,Management,Y
18427,MR.,JUSTIN,DIAZ,4/23/1953,M,M,justin19@bmc-switzerland-com,"$70,000 ",3,Graduate Degree,Management,Y
18428,MRS.,ALEXIS,HENDERSON,2/21/1953,S,F,alexis27@bmc-switzerland-com,"$70,000 ",3,Graduate Degree,Management,Y
18429,MRS.,FAITH,GONZALES,3/14/1953,S,F,faith16@bmc-switzerland-com,"$70,000 ",3,Graduate Degree,Management,Y
18430,MRS.,VICTORIA,MORGAN,7/9/1952,M,F,victoria30@bmc-switzerland-com,"$40,000 ",3,Partial College,Professional,N
18431,MR.,CAMERON,HAYES,8/27/1952,M,M,cameron18@bmc-switzerland-com,"$40,000 ",3,Partial College,Professional,N
18432,MRS.,JORDAN,LOPEZ,4/8/1938,M,F,jordan50@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Management,Y
18433,MR.,SETH,ROSS,7/27/1938,M,M,seth52@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Management,N
18434,MR.,CLAYTON,STONE,2/1/1938,M,M,clayton22@bmc-switzerland-com,"$80,000 ",4,Graduate Degree,Management,Y
18436,MR.,RICHARD,JOHNSON,5/20/1939,M,M,richard41@bmc-switzerland-com,"$80,000 ",4,Graduate Degree,Management,N
18437,MRS.,ISABELLA,BUTLER,12/8/1940,M,F,isabella24@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Management,Y
18438,MRS.,SHEILA,SANZ,3/24/1941,M,F,sheila18@bmc-switzerland-com,"$60,000 ",3,Graduate Degree,Management,Y
18439,MRS.,ANGELA,COLEMAN,7/15/1941,M,F,angela8@bmc-switzerland-com,"$60,000 ",3,Graduate Degree,Management,Y
18440,MR.,JOE,ASHE,11/4/1941,M,M,joe28@bmc-switzerland-com,"$60,000 ",3,Graduate Degree,Management,Y
18441,MRS.,TABITHA,MUNOZ,8/21/1941,M,F,tabitha27@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Management,Y
18442,MR.,MASON,HILL,3/2/1941,S,M,mason34@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Management,Y
18443,MR.,ROSS,LOPEZ,8/8/1947,M,M,ross16@bmc-switzerland-com,"$10,000 ",2,Partial High School,Clerical,Y
18444,MRS.,SHANNON,CHOW,7/14/1947,S,F,shannon2@bmc-switzerland-com,"$20,000 ",4,High School,Skilled Manual,Y
18445,MR.,COLIN,LI,11/21/1947,M,M,colin3@bmc-switzerland-com,"$20,000 ",4,High School,Skilled Manual,Y
18446,MR.,LARRY,RAMOS,2/18/1947,M,M,larry20@bmc-switzerland-com,"$20,000 ",4,High School,Skilled Manual,N
18447,MRS.,RENEE,ORTEGA,9/24/1948,M,F,renee20@bmc-switzerland-com,"$10,000 ",2,Partial High School,Clerical,Y
18448,MS.,JENNIFER,BAILEY,1/2/1978,M,F,jennifer61@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,Y
18449,MR.,DERRICK,RAMOS,9/13/1977,M,M,derrick16@bmc-switzerland-com,"$40,000 ",0,Partial High School,Clerical,N
18450,MR.,WILLIE,SHEN,8/23/1948,M,M,willie22@bmc-switzerland-com,"$10,000 ",2,Partial High School,Clerical,Y
18451,MR.,DALE,PAL,5/8/1948,M,M,dale9@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
18452,MR.,BRUCE,MARTINEZ,6/12/1948,M,M,bruce17@bmc-switzerland-com,"$40,000 ",3,Partial College,Clerical,N
18453,MS.,CAROLINE,PATTERSON,6/2/1977,S,F,caroline11@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,Y
18454,MR.,GEORGE,PEREZ,11/23/1977,S,M,george28@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,Y
18455,MR.,ALEJANDRO,WU,9/25/1977,M,M,alejandro9@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
18456,MR.,TIMOTHY,BAILEY,9/5/1977,S,M,timothy17@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
18457,MRS.,OLIVIA,WHITE,1/16/1950,M,F,olivia12@bmc-switzerland-com,"$40,000 ",3,Partial College,Clerical,N
18458,MR.,GREGORY,SHE,4/12/1950,S,M,gregory5@bmc-switzerland-com,"$40,000 ",3,Partial College,Clerical,Y
18459,MS.,TONI,SAI,1/11/1980,S,F,toni5@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,N
18460,MS.,FAITH,BUTLER,4/9/1980,S,F,faith13@bmc-switzerland-com,"$70,000 ",0,Partial College,Skilled Manual,N
18461,MRS.,TINA,MARTINEZ,7/14/1952,M,F,tina19@bmc-switzerland-com,"$40,000 ",3,High School,Skilled Manual,N
18462,MR.,CLARENCE,ZHU,1/18/1952,M,M,clarence7@bmc-switzerland-com,"$40,000 ",3,High School,Skilled Manual,Y
18463,MRS.,ADRIANA,SURI,7/11/1952,M,F,adriana0@bmc-switzerland-com,"$40,000 ",3,High School,Skilled Manual,Y
18464,MRS.,TONI,SURI,9/22/1952,M,F,toni0@bmc-switzerland-com,"$40,000 ",3,High School,Skilled Manual,Y
18465,MRS.,JAMIE,YANG,2/22/1952,S,F,jamie7@bmc-switzerland-com,"$40,000 ",3,High School,Skilled Manual,Y
18466,MRS.,JOY,GUTIERREZ,3/12/1953,M,F,joy12@bmc-switzerland-com,"$40,000 ",2,Partial College,Skilled Manual,Y
18467,MR.,DARREN,TOWNSEND,11/24/1953,S,M,darren34@bmc-switzerland-com,"$40,000 ",3,Partial College,Skilled Manual,Y
18468,MR.,JOEL,SANCHEZ,5/4/1953,S,M,joel19@bmc-switzerland-com,"$40,000 ",3,Partial College,Skilled Manual,Y
18469,MRS.,ROBYN,RUBIO,3/10/1954,S,F,robyn17@bmc-switzerland-com,"$80,000 ",2,Partial College,Skilled Manual,N
18470,MRS.,JENNIFER,TAYLOR,10/19/1954,S,F,jennifer37@bmc-switzerland-com,"$80,000 ",2,Partial College,Skilled Manual,N
18471,MS.,PAIGE,STEWART,2/17/1975,S,F,paige47@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,N
18472,MS.,HANNAH,ROSS,6/4/1975,S,F,hannah27@bmc-switzerland-com,"$40,000 ",0,High School,Skilled Manual,Y
18473,MR.,NATHANIEL,ROGERS,5/27/1975,M,M,nathaniel21@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,Y
18474,MR.,JAMES,SMITH,7/11/1975,M,M,james75@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,Y
18476,MS.,BROOKE,ROGERS,8/17/1974,S,F,brooke17@bmc-switzerland-com,"$40,000 ",0,High School,Skilled Manual,N
18477,MS.,ANGELICA,HUGHES,8/10/1973,S,F,angelica11@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
18478,MR.,EDUARDO,ROBERTS,10/5/1973,M,M,eduardo37@bmc-switzerland-com,"$70,000 ",0,Partial College,Professional,Y
18479,MS.,STACEY,CHEN,10/19/1973,M,F,stacey2@bmc-switzerland-com,"$70,000 ",0,Partial College,Professional,Y
18480,MS.,HEIDI,SURI,7/9/1973,S,F,heidi2@bmc-switzerland-com,"$70,000 ",0,Partial College,Professional,Y
18481,MS.,TANYA,ROMERO,3/14/1973,M,F,tanya5@bmc-switzerland-com,"$70,000 ",0,Partial College,Professional,Y
18482,MRS.,SHARON,NARA,9/15/1955,S,F,sharon22@bmc-switzerland-com,"$80,000 ",2,High School,Skilled Manual,N
18483,MR.,BYRON,GILL,3/10/1955,S,M,byron8@bmc-switzerland-com,"$80,000 ",2,High School,Skilled Manual,N
18484,MR.,DUSTIN,SHARMA,12/16/1955,S,M,dustin9@bmc-switzerland-com,"$80,000 ",2,High School,Skilled Manual,N
18485,MR.,DEVIN,GONZALEZ,11/21/1955,S,M,devin31@bmc-switzerland-com,"$80,000 ",2,High School,Skilled Manual,Y
18486,MRS.,KARI,TORRES,12/6/1956,S,F,kari32@bmc-switzerland-com,"$70,000 ",2,High School,Skilled Manual,Y
18487,MRS.,TASHA,NATH,10/10/1956,S,F,tasha19@bmc-switzerland-com,"$70,000 ",2,High School,Skilled Manual,N
18488,MR.,CLAYTON,XU,5/23/1956,M,M,clayton11@bmc-switzerland-com,"$70,000 ",2,High School,Skilled Manual,Y
18489,MR.,JOHNNY,NARA,9/16/1956,M,M,johnny18@bmc-switzerland-com,"$70,000 ",2,High School,Skilled Manual,Y
18490,MR.,BRAD,RAI,11/23/1957,S,M,brad18@bmc-switzerland-com,"$70,000 ",2,High School,Professional,N
18491,MRS.,MICHELE,GONZALEZ,5/27/1957,S,F,michele32@bmc-switzerland-com,"$70,000 ",2,High School,Professional,Y
18492,MRS.,TAMARA,JOHNSTON,10/13/1958,S,F,tamara22@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,Y
18493,MRS.,KAITLIN,MCDONALD,9/3/1958,M,F,kaitlin14@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,Y
18494,MR.,MARCUS,YOUNG,5/7/1958,M,M,marcus27@bmc-switzerland-com,"$110,000 ",5,Bachelors,Management,Y
18495,MR.,JEREMY,PHILLIPS,9/3/1958,S,M,jeremy16@bmc-switzerland-com,"$120,000 ",5,Bachelors,Management,Y
18496,MR.,VINCENT,ZHENG,2/5/1958,S,M,vincent19@bmc-switzerland-com,"$140,000 ",0,Graduate Degree,Management,Y
18497,MR.,FERNANDO,EVANS,8/19/1973,S,M,fernando41@bmc-switzerland-com,"$80,000 ",0,Bachelors,Management,N
18498,MR.,ZACHARY,RUSSELL,7/18/1973,S,M,zachary18@bmc-switzerland-com,"$80,000 ",0,Bachelors,Management,Y
18499,MR.,DARREN,RODRIGUEZ,5/20/1974,S,M,darren20@bmc-switzerland-com,"$60,000 ",0,Partial College,Professional,Y
18500,MR.,JOSE,BROWN,6/25/1974,M,M,jose61@bmc-switzerland-com,"$60,000 ",0,Partial College,Professional,Y
18501,MS.,ALEXANDRA,POWELL,8/11/1974,S,F,alexandra32@bmc-switzerland-com,"$60,000 ",0,Partial College,Professional,N
18502,MS.,PAMELA,MADAN,10/4/1974,M,F,pamela10@bmc-switzerland-com,"$60,000 ",0,High School,Professional,Y
18503,MR.,TIMOTHY,PETERSON,5/16/1966,S,M,timothy6@bmc-switzerland-com,"$150,000 ",0,Bachelors,Management,N
18504,MR.,ANGEL,ADAMS,2/6/1957,M,M,angel37@bmc-switzerland-com,"$70,000 ",2,Partial High School,Skilled Manual,N
18505,MRS.,CAROL,SCOTT,11/4/1957,M,F,carol14@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
18506,MR.,EVAN,BRADLEY,1/17/1957,M,M,evan15@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
18507,MR.,EDWARD,BAKER,7/13/1957,M,M,edward9@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
18508,MRS.,MICHELE,CHANDER,7/24/1957,S,F,michele16@bmc-switzerland-com,"$70,000 ",3,Partial College,Professional,Y
18509,MR.,XAVIER,FOSTER,4/16/1956,M,M,xavier56@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
18510,MR.,SAMUEL,WASHINGTON,2/26/1956,S,M,samuel12@bmc-switzerland-com,"$60,000 ",2,High School,Professional,Y
18511,MRS.,MYA,JENKINS,5/23/1956,S,F,mya9@bmc-switzerland-com,"$70,000 ",3,Partial College,Professional,Y
18512,MR.,ALEX,TORRES,6/8/1956,M,M,alex7@bmc-switzerland-com,"$70,000 ",3,Partial College,Professional,N
18513,MR.,EDWIN,XU,11/19/1956,M,M,edwin27@bmc-switzerland-com,"$70,000 ",3,Partial College,Professional,N
18514,MRS.,ANNE,ROMERO,12/17/1956,S,F,anne10@bmc-switzerland-com,"$70,000 ",3,Partial College,Professional,Y
18515,MRS.,GABRIELLE,PATTERSON,7/8/1956,M,F,gabrielle33@bmc-switzerland-com,"$70,000 ",3,Partial College,Professional,N
18516,MR.,JUAN,BROOKS,8/7/1932,S,M,juan11@bmc-switzerland-com,"$70,000 ",3,Graduate Degree,Management,Y
18517,MR.,TRISTAN,DIAZ,3/6/1965,M,M,tristan21@bmc-switzerland-com,"$100,000 ",3,Bachelors,Management,Y
18518,MRS.,STEPHANIE,SCOTT,5/12/1965,S,F,stephanie58@bmc-switzerland-com,"$100,000 ",4,Bachelors,Management,Y
18519,MR.,ALEX,COOK,8/24/1965,M,M,alex25@bmc-switzerland-com,"$100,000 ",4,Partial College,Professional,Y
18520,MR.,RAFAEL,HUANG,11/27/1965,M,M,rafael6@bmc-switzerland-com,"$110,000 ",2,Bachelors,Management,Y
18521,MRS.,MEGHAN,ROWE,3/20/1965,M,F,meghan20@bmc-switzerland-com,"$110,000 ",2,Bachelors,Management,Y
18522,MR.,JEREMIAH,SMITH,3/8/1965,M,M,jeremiah24@bmc-switzerland-com,"$140,000 ",1,Graduate Degree,Management,Y
18523,MR.,SAMUEL,FOSTER,7/13/1964,M,M,samuel15@bmc-switzerland-com,"$80,000 ",4,Bachelors,Management,Y
18524,MR.,EDWARD,ALEXANDER,3/25/1964,M,M,edward67@bmc-switzerland-com,"$80,000 ",4,Bachelors,Management,Y
18526,MR.,KEVIN,HERNANDEZ,12/24/1962,S,M,kevin56@bmc-switzerland-com,"$70,000 ",1,Bachelors,Professional,N
18527,MR.,JONATHAN,BAKER,8/28/1962,M,M,jonathan45@bmc-switzerland-com,"$70,000 ",1,Partial College,Skilled Manual,Y
18528,MR.,JOHN,RODRIGUEZ,11/3/1962,M,M,john54@bmc-switzerland-com,"$70,000 ",1,Partial College,Skilled Manual,Y
18529,MR.,ALBERT,CASTRO,2/19/1961,S,M,albert18@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,Y
18530,MR.,WYATT,EVANS,12/20/1942,M,M,wyatt46@bmc-switzerland-com,"$60,000 ",3,Graduate Degree,Management,Y
18531,MR.,THOMAS,SIMMONS,2/14/1942,S,M,thomas17@bmc-switzerland-com,"$60,000 ",3,Graduate Degree,Management,Y
18532,MR.,MARCUS,RUSSELL,5/10/1942,M,M,marcus69@bmc-switzerland-com,"$70,000 ",5,Bachelors,Management,Y
18533,MR.,LUCAS,MARTINEZ,8/26/1942,M,M,lucas31@bmc-switzerland-com,"$70,000 ",5,Bachelors,Management,Y
18534,MR.,HUNTER,COLLINS,11/27/1943,M,M,hunter31@bmc-switzerland-com,"$60,000 ",3,Graduate Degree,Management,Y
18535,MR.,DONALD,KAPOOR,10/7/1943,S,M,donald3@bmc-switzerland-com,"$60,000 ",4,Graduate Degree,Management,Y
18536,MRS.,HAILEY,COLEMAN,3/22/1943,M,F,hailey27@bmc-switzerland-com,"$60,000 ",4,Graduate Degree,Management,Y
18537,MRS.,KATHRYN,CARSON,1/4/1943,S,F,kathryn13@bmc-switzerland-com,"$70,000 ",5,Bachelors,Management,Y
18538,MR.,IAN,MITCHELL,9/14/1943,S,M,ian33@bmc-switzerland-com,"$70,000 ",5,Bachelors,Management,Y
18539,MRS.,RILEY,RUSSELL,2/18/1943,M,F,riley17@bmc-switzerland-com,"$70,000 ",5,Bachelors,Management,Y
18540,MRS.,VICTORIA,PERRY,6/28/1943,S,F,victoria55@bmc-switzerland-com,"$70,000 ",5,Bachelors,Management,Y
18541,MRS.,KAYLA,JONES,7/6/1943,M,F,kayla3@bmc-switzerland-com,"$80,000 ",5,Bachelors,Management,Y
18542,MR.,DUSTIN,SHE,7/3/1943,M,M,dustin0@bmc-switzerland-com,"$80,000 ",5,Bachelors,Management,Y
18543,MR.,DALTON,WILSON,3/24/1944,M,M,dalton6@bmc-switzerland-com,"$40,000 ",4,High School,Professional,N
18544,MRS.,RILEY,WASHINGTON,12/1/1944,M,F,riley11@bmc-switzerland-com,"$40,000 ",4,High School,Professional,N
18545,MR.,IAN,CLARK,11/11/1944,M,M,ian17@bmc-switzerland-com,"$40,000 ",4,High School,Professional,N
18546,MRS.,PIETER,WYCOFF,6/23/1972,M,F,pieter0@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
18547,MR.,ETHAN,JOHNSON,3/6/1972,M,M,ethan30@bmc-switzerland-com,"$70,000 ",2,Graduate Degree,Professional,Y
18548,MR.,JORDAN,POWELL,2/7/1970,M,M,jordan5@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
18549,MRS.,SIERRA,COLLINS,10/13/1970,M,F,sierra2@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
18550,MRS.,JULIA,GRIFFIN,10/20/1970,M,F,julia87@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
18551,MRS.,CHLOE,HALL,4/5/1970,M,F,chloe21@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
18552,MRS.,KELSEY,GOEL,10/4/1970,M,F,kelsey18@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
18553,MR.,ALEX,ROBERTS,7/7/1970,M,M,alex32@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
18554,MRS.,ISABELLE,ROSS,11/18/1970,M,F,isabelle4@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
18555,MRS.,MUNIRAJU,PULIPALYAM,10/17/1970,M,F,muniraju0@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
18556,MR.,RUBEN,PEREZ,10/3/1969,M,M,ruben22@bmc-switzerland-com,"$50,000 ",2,Bachelors,Skilled Manual,Y
18557,MRS.,BAILEY,LOPEZ,3/20/1971,M,F,bailey41@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
18558,MRS.,ALEXANDRA,PRICE,9/22/1971,M,F,alexandra23@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
18559,MR.,LUCAS,ADAMS,12/17/1971,M,M,lucas47@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
18560,MRS.,ANNA,MILLER,11/2/1971,M,F,anna67@bmc-switzerland-com,"$70,000 ",2,Graduate Degree,Professional,Y
18561,MRS.,CAROL,TORRES,7/19/1971,S,F,carol10@bmc-switzerland-com,"$70,000 ",2,Graduate Degree,Professional,Y
18562,MRS.,MARY,WRIGHT,6/16/1969,M,F,mary33@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
18563,MR.,EVAN,SANCHEZ,6/8/1969,M,M,evan19@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
18564,MR.,JOHN,MOORE,5/7/1967,S,M,john45@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
18565,MR.,DALTON,BRYANT,3/15/1970,M,M,dalton64@bmc-switzerland-com,"$60,000 ",2,Graduate Degree,Professional,Y
18566,MR.,BRYCE,PETERSON,9/17/1970,M,M,bryce5@bmc-switzerland-com,"$70,000 ",4,Graduate Degree,Professional,Y
18567,MRS.,MADISON,BARNES,1/4/1967,S,F,madison38@bmc-switzerland-com,"$50,000 ",2,Bachelors,Skilled Manual,Y
18568,MRS.,MYA,BENNETT,6/20/1967,S,F,mya3@bmc-switzerland-com,"$50,000 ",2,Bachelors,Skilled Manual,Y
18569,MS.,EMMA,BRYANT,4/5/1966,M,F,emma64@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
18570,MR.,MASON,PETERSON,4/22/1966,S,M,mason6@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
18571,MR.,CAMERON,KUMAR,11/6/1966,S,M,cameron24@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
18572,MS.,DANIELLE,WATSON,11/16/1966,M,F,danielle3@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
18573,MS.,ANDREA,PHILLIPS,6/17/1966,M,F,andrea31@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
18574,MS.,KAITLYN,TAYLOR,10/20/1966,M,F,kaitlyn31@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
18575,MS.,ERIN,STEWART,10/14/1966,M,F,erin26@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
18576,MS.,EMILY,COLEMAN,7/16/1966,M,F,emily30@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
18577,MS.,ISABELLE,WINSTON,6/22/1966,M,F,isabelle12@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
18578,MR.,PATRICK,ROGERS,6/13/1966,S,M,patrick24@bmc-switzerland-com,"$70,000 ",0,Graduate Degree,Professional,Y
18579,MR.,WILLIAM,BROWN,3/15/1966,M,M,william20@bmc-switzerland-com,"$70,000 ",4,Graduate Degree,Professional,Y
18580,MRS.,EMMA,ANDERSON,10/10/1969,M,F,emma9@bmc-switzerland-com,"$60,000 ",2,Graduate Degree,Professional,Y
18581,MRS.,MELINDA,DOMINGUEZ,6/8/1969,S,F,melinda8@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
18582,MR.,BRYAN,MORGAN,1/25/1969,M,M,bryan13@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
18583,MR.,LUIS,KUMAR,7/17/1969,S,M,luis28@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
18584,MRS.,HALEY,EVANS,1/20/1969,M,F,haley42@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,N
18585,MRS.,KATHERINE,BLUE,8/27/1969,M,F,katherine9@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
18586,MR.,BENJAMIN,PATTERSON,8/22/1969,S,M,benjamin11@bmc-switzerland-com,"$80,000 ",2,Graduate Degree,Professional,Y
18587,MS.,MONICA,ARUN,8/4/1965,S,F,monica7@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
18588,MS.,ISABELLA,ROGERS,11/18/1965,S,F,isabella84@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
18589,MS.,ANNA,STEWART,7/5/1965,S,F,anna2@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
18590,MRS.,VALERIE,SUN,9/23/1965,S,F,valerie15@bmc-switzerland-com,"$80,000 ",3,Bachelors,Skilled Manual,Y
